count_date,scats_site,total_volume
2014-07-29,2438,107734
2014-07-29,2487,123477
2014-07-29,2816,113188
2014-07-29,2929,103690
2014-07-29,3060,115200
2014-07-29,3357,114019
2014-07-29,3380,129998
2014-07-29,3386,127438
2014-07-29,3516,111174
2014-07-29,3519,122582
2014-07-29,4415,155910
2014-07-30,414,115581
2014-07-30,415,116592
2014-07-30,416,128476
2014-07-30,849,109611
2014-07-30,855,127282
2014-07-30,1359,124538
2014-07-30,2101,115286
2014-07-30,2404,152098
2014-07-30,2405,122846
2014-07-30,2438,112037
2014-07-30,2487,128728
2014-07-30,2816,115837
2014-07-30,2929,108319
2014-07-30,3060,117103
2014-07-30,3357,115577
2014-07-30,3380,134479
2014-07-30,3386,130886
2014-07-30,3516,113402
2014-07-30,3519,125903
2014-07-30,4415,160715
2014-07-31,414,113909
2014-07-31,415,114989
2014-07-31,416,127561
2014-07-31,849,129282
2014-07-31,855,128129
2014-07-31,1359,120900
2014-07-31,2101,117089
2014-07-31,2404,148535
2014-07-31,2405,120515
2014-07-31,2438,111027
2014-07-31,2487,128429
2014-07-31,2816,114506
2014-07-31,2929,109465
2014-07-31,3060,117516
2014-07-31,3357,113787
2014-07-31,3380,132169
2014-07-31,3386,128874
2014-07-31,3516,114339
2014-07-31,3519,124644
2014-07-31,4415,160089
2014-08-01,414,116906
2014-08-01,415,119351
2014-08-01,416,129627
2014-08-01,849,102861
2014-08-01,855,129823
2014-08-01,1359,124015
2014-08-01,2101,121364
2014-08-01,2404,149680
2014-08-01,2405,124364
2014-08-01,2438,113620
2014-08-01,2487,130283
2014-08-01,2816,116454
2014-08-01,2929,113990
2014-08-01,3060,120671
2014-08-01,3357,118130
2014-08-01,3380,133020
2014-08-01,3386,126268
2014-08-01,3516,116164
2014-08-01,3519,129897
2014-08-01,4415,164498
2014-08-02,414,109469
2014-08-02,415,110124
2014-08-02,416,120548
2014-08-02,849,79126
2014-08-02,855,106849
2014-08-02,1359,109972
2014-08-02,2101,111654
2014-08-02,2404,139411
2014-08-02,2405,117578
2014-08-02,2438,106758
2014-08-02,2487,125968
2014-08-02,2816,102805
2014-08-02,2929,105272
2014-08-02,3060,113879
2014-08-02,3357,96187
2014-08-02,3380,125975
2014-08-02,3386,117449
2014-08-02,3516,81351
2014-08-02,3519,118707
2014-08-02,4415,149503
2014-08-03,414,99354
2014-08-03,415,99162
2014-08-03,416,108274
2014-08-03,849,76319
2014-08-03,855,92387
2014-08-03,1359,96688
2014-08-03,2101,100931
2014-08-03,2404,135271
2014-08-03,2405,112499
2014-08-03,2438,96952
2014-08-03,2487,116073
2014-08-03,2816,85887
2014-08-03,2929,96329
2014-08-03,3060,100693
2014-08-03,3357,83460
2014-08-03,3380,112992
2014-08-03,3386,105973
2014-08-03,3516,88389
2014-08-03,3519,100494
2014-08-03,4415,135732
2014-08-04,414,110306
2014-08-04,415,112301
2014-08-04,416,123708
2014-08-04,849,102552
2014-08-04,855,121683
2014-08-04,1359,120270
2014-08-04,2101,107083
2014-08-04,2404,139648
2014-08-04,2405,115918
2014-08-04,2438,104833
2014-08-04,2487,122053
2014-08-04,2816,111256
2014-08-04,2929,101001
2014-08-04,3060,111765
2014-08-04,3357,111208
2014-08-04,3380,121391
2014-08-04,3386,118352
2014-08-04,3516,108820
2014-08-04,3519,120011
2014-08-04,4415,151839
2014-08-05,414,113849
2014-08-05,415,115524
2014-08-05,416,126691
2014-08-05,849,90365
2014-08-05,855,126616
2014-08-05,1359,122174
2014-08-05,2101,112758
2014-08-05,2404,146581
2014-08-05,2405,119456
2014-08-05,2438,108898
2014-08-05,2487,125656
2014-08-05,2816,115884
2014-08-05,2929,105867
2014-08-05,3060,114935
2014-08-05,3357,115839
2014-08-05,3380,131294
2014-08-05,3386,126035
2014-08-05,3516,111366
2014-08-05,3519,122839
2014-08-05,4415,156033
2014-08-06,414,114468
2014-08-06,415,116120
2014-08-06,416,128730
2014-08-06,849,94707
2014-08-06,855,126758
2014-08-06,1359,124345
2014-08-06,2101,115648
2014-08-06,2404,156595
2014-08-06,2405,122810
2014-08-06,2438,111234
2014-08-06,2487,127534
2014-08-06,2816,115760
2014-08-06,2929,109011
2014-08-06,3060,116298
2014-08-06,3357,116265
2014-08-06,3380,133615
2014-08-06,3386,129759
2014-08-06,3516,112866
2014-08-06,3519,124815
2014-08-06,4415,160561
2014-08-07,414,115429
2014-08-07,415,117680
2014-08-07,416,129419
2014-08-07,849,81053
2014-08-07,855,129051
2014-08-07,1359,125014
2014-08-07,2101,117300
2014-08-07,2404,158279
2014-08-07,2405,123133
2014-08-07,2438,112073
2014-08-07,2487,129157
2014-08-07,2816,114683
2014-08-07,2929,110280
2014-08-07,3060,119154
2014-08-07,3357,114808
2014-08-07,3380,130784
2014-08-07,3386,125997
2014-08-07,3516,116754
2014-08-07,3519,127824
2014-08-07,4415,161735
2014-08-08,414,119132
2014-08-08,415,120368
2014-08-08,416,131672
2014-08-08,849,95840
2014-08-08,855,130449
2014-08-08,1359,128504
2014-08-08,2101,122030
2014-08-08,2404,158597
2014-08-08,2405,125693
2014-08-08,2438,116565
2014-08-08,2487,133053
2014-08-08,2816,120675
2014-08-08,2929,115848
2014-08-08,3060,122036
2014-08-08,3357,121428
2014-08-08,3380,141085
2014-08-08,3386,136739
2014-08-08,3516,119187
2014-08-08,3519,131979
2014-08-08,4415,168023
2014-08-09,414,111913
2014-08-09,415,110835
2014-08-09,416,121718
2014-08-09,849,88002
2014-08-09,855,107394
2014-08-09,1359,108135
2014-08-09,2101,113086
2014-08-09,2404,146979
2014-08-09,2405,119344
2014-08-09,2438,113129
2014-08-09,2487,129197
2014-08-09,2816,104352
2014-08-09,2929,109472
2014-08-09,3060,115239
2014-08-09,3357,96808
2014-08-09,3380,128844
2014-08-09,3386,120190
2014-08-09,3516,101599
2014-08-09,3519,116648
2014-08-09,4415,151260
2014-08-10,414,98683
2014-08-10,415,98722
2014-08-10,416,107890
2014-08-10,849,63629
2014-08-10,855,89193
2014-08-10,1359,92311
2014-08-10,2101,101227
2014-08-10,2404,140960
2014-08-10,2405,113948
2014-08-10,2438,100424
2014-08-10,2487,116746
2014-08-10,2816,84033
2014-08-10,2929,99656
2014-08-10,3060,103284
2014-08-10,3357,84943
2014-08-10,3380,113265
2014-08-10,3386,108055
2014-08-10,3516,88194
2014-08-10,3519,99809
2014-08-10,4415,136295
2014-08-11,414,109531
2014-08-11,415,112612
2014-08-11,416,123867
2014-08-11,849,90932
2014-08-11,855,121711
2014-08-11,1359,118524
2014-08-11,2101,107474
2014-08-11,2404,146593
2014-08-11,2405,118182
2014-08-11,2438,106521
2014-08-11,2487,123505
2014-08-11,2816,110080
2014-08-11,2929,104593
2014-08-11,3060,112947
2014-08-11,3357,112597
2014-08-11,3380,124930
2014-08-11,3386,121198
2014-08-11,3516,108658
2014-08-11,3519,119350
2014-08-11,4415,153986
2014-08-12,414,113179
2014-08-12,415,115197
2014-08-12,416,125473
2014-08-12,849,94649
2014-08-12,855,126659
2014-08-12,1359,121484
2014-08-12,2101,112069
2014-08-12,2404,147218
2014-08-12,2405,120100
2014-08-12,2438,107964
2014-08-12,2487,124405
2014-08-12,2816,113206
2014-08-12,2929,107331
2014-08-12,3060,115734
2014-08-12,3357,118437
2014-08-12,3380,131275
2014-08-12,3386,126972
2014-08-12,3516,112617
2014-08-12,3519,123455
2014-08-12,4415,154374
2014-08-13,414,109106
2014-08-13,415,106797
2014-08-13,416,117638
2014-08-13,849,97366
2014-08-13,855,124526
2014-08-13,1359,122355
2014-08-13,2101,114130
2014-08-13,2404,145742
2014-08-13,2405,118764
2014-08-13,2438,108581
2014-08-13,2487,124859
2014-08-13,2816,114419
2014-08-13,2929,105513
2014-08-13,3060,115725
2014-08-13,3357,116203
2014-08-13,3380,131486
2014-08-13,3386,126412
2014-08-13,3516,111966
2014-08-13,3519,123659
2014-08-13,4415,156951
2014-08-14,414,114922
2014-08-14,415,116778
2014-08-14,416,128089
2014-08-14,849,95640
2014-08-14,855,127186
2014-08-14,1359,125837
2014-08-14,2101,115628
2014-08-14,2404,150667
2014-08-14,2405,121765
2014-08-14,2438,111956
2014-08-14,2487,128701
2014-08-14,2816,116761
2014-08-14,2929,109119
2014-08-14,3060,116250
2014-08-14,3357,117932
2014-08-14,3380,133157
2014-08-14,3386,129123
2014-08-14,3516,116108
2014-08-14,3519,128338
2014-08-14,4415,158073
2014-08-15,414,119293
2014-08-15,415,122076
2014-08-15,416,132631
2014-08-15,849,104802
2014-08-15,855,131638
2014-08-15,1359,127816
2014-08-15,2101,122012
2014-08-15,2404,149770
2014-08-15,2405,125585
2014-08-15,2438,116213
2014-08-15,2487,133640
2014-08-15,2816,120310
2014-08-15,2929,116292
2014-08-15,3060,121723
2014-08-15,3357,121328
2014-08-15,3380,138024
2014-08-15,3386,133689
2014-08-15,3516,119372
2014-08-15,3519,126722
2014-08-15,4415,162655
2014-08-16,414,111129
2014-08-16,415,110924
2014-08-16,416,120562
2014-08-16,849,79151
2014-08-16,855,107264
2014-08-16,1359,109224
2014-08-16,2101,107151
2014-08-16,2404,146520
2014-08-16,2405,120183
2014-08-16,2438,108775
2014-08-16,2487,127561
2014-08-16,2816,104032
2014-08-16,2929,110262
2014-08-16,3060,115595
2014-08-16,3357,100335
2014-08-16,3380,131816
2014-08-16,3386,125793
2014-08-16,3516,102964
2014-08-16,3519,116257
2014-08-16,4415,140612
2014-08-17,414,96937
2014-08-17,415,97915
2014-08-17,416,107404
2014-08-17,849,66431
2014-08-17,855,89324
2014-08-17,1359,93234
2014-08-17,2101,96425
2014-08-17,2404,139696
2014-08-17,2405,110647
2014-08-17,2438,94023
2014-08-17,2487,113378
2014-08-17,2816,84817
2014-08-17,2929,97822
2014-08-17,3060,102779
2014-08-17,3357,84525
2014-08-17,3380,114724
2014-08-17,3386,110000
2014-08-17,3516,89264
2014-08-17,3519,100565
2014-08-17,4415,131355
2014-08-18,414,107703
2014-08-18,415,112119
2014-08-18,416,123139
2014-08-18,849,86594
2014-08-18,855,123336
2014-08-18,1359,117712
2014-08-18,2101,106072
2014-08-18,2404,149874
2014-08-18,2405,116442
2014-08-18,2438,102075
2014-08-18,2487,121782
2014-08-18,2816,109113
2014-08-18,2929,100840
2014-08-18,3060,112683
2014-08-18,3357,109045
2014-08-18,3380,122223
2014-08-18,3386,116648
2014-08-18,3516,109472
2014-08-18,3519,119480
2014-08-18,4415,147832
2014-08-19,414,109164
2014-08-19,415,115074
2014-08-19,416,126852
2014-08-19,849,90424
2014-08-19,855,125402
2014-08-19,1359,122296
2014-08-19,2101,112156
2014-08-19,2404,154349
2014-08-19,2405,120003
2014-08-19,2438,106927
2014-08-19,2487,125202
2014-08-19,2816,113650
2014-08-19,2929,107267
2014-08-19,3060,114596
2014-08-19,3357,114852
2014-08-19,3380,129048
2014-08-19,3386,123417
2014-08-19,3516,112144
2014-08-19,3519,124560
2014-08-19,4415,155441
2014-08-20,414,114355
2014-08-20,415,116421
2014-08-20,416,127980
2014-08-20,849,95202
2014-08-20,855,127769
2014-08-20,1359,124106
2014-08-20,2101,115783
2014-08-20,2404,155030
2014-08-20,2405,122399
2014-08-20,2438,109241
2014-08-20,2487,127500
2014-08-20,2816,115821
2014-08-20,2929,108795
2014-08-20,3060,117247
2014-08-20,3357,116300
2014-08-20,3380,131994
2014-08-20,3386,127323
2014-08-20,3516,114817
2014-08-20,3519,126752
2014-08-20,4415,161049
2014-08-21,414,114816
2014-08-21,415,116535
2014-08-21,416,129544
2014-08-21,849,100500
2014-08-21,855,128903
2014-08-21,1359,127556
2014-08-21,2101,117430
2014-08-21,2404,149915
2014-08-21,2405,124399
2014-08-21,2438,115022
2014-08-21,2487,132711
2014-08-21,2816,117751
2014-08-21,2929,109318
2014-08-21,3060,118626
2014-08-21,3357,117370
2014-08-21,3380,133101
2014-08-21,3386,127294
2014-08-21,3516,117433
2014-08-21,3519,129073
2014-08-21,4415,160821
2014-08-22,414,117595
2014-08-22,415,120779
2014-08-22,416,132638
2014-08-22,849,104622
2014-08-22,855,129822
2014-08-22,1359,133685
2014-08-22,2101,120521
2014-08-22,2404,148721
2014-08-22,2405,126032
2014-08-22,2438,116284
2014-08-22,2487,134147
2014-08-22,2816,119800
2014-08-22,2929,116848
2014-08-22,3060,121818
2014-08-22,3357,120260
2014-08-22,3380,136814
2014-08-22,3386,132876
2014-08-22,3516,119387
2014-08-22,3519,132012
2014-08-22,4415,163836
2014-08-23,414,111122
2014-08-23,415,111104
2014-08-23,416,122440
2014-08-23,849,91369
2014-08-23,855,106854
2014-08-23,1359,112044
2014-08-23,2101,113309
2014-08-23,2404,141304
2014-08-23,2405,120787
2014-08-23,2438,108991
2014-08-23,2487,128517
2014-08-23,2816,105276
2014-08-23,2929,106891
2014-08-23,3060,116174
2014-08-23,3357,105306
2014-08-23,3380,132131
2014-08-23,3386,128965
2014-08-23,3516,105005
2014-08-23,3519,120039
2014-08-23,4415,149792
2014-08-24,414,99302
2014-08-24,415,98293
2014-08-24,416,107838
2014-08-24,849,61684
2014-08-24,855,88486
2014-08-24,1359,94021
2014-08-24,2101,99542
2014-08-24,2404,142759
2014-08-24,2405,112102
2014-08-24,2438,94965
2014-08-24,2487,114058
2014-08-24,2816,83532
2014-08-24,2929,97506
2014-08-24,3060,102496
2014-08-24,3357,83043
2014-08-24,3380,114296
2014-08-24,3386,107349
2014-08-24,3516,90272
2014-08-24,3519,102081
2014-08-24,4415,137406
2014-08-25,414,110402
2014-08-25,415,112253
2014-08-25,416,124718
2014-08-25,849,83285
2014-08-25,855,123220
2014-08-25,1359,118978
2014-08-25,2101,107749
2014-08-25,2404,146066
2014-08-25,2405,117422
2014-08-25,2438,105194
2014-08-25,2487,122682
2014-08-25,2816,107954
2014-08-25,2929,103207
2014-08-25,3060,112735
2014-08-25,3357,108149
2014-08-25,3380,124004
2014-08-25,3386,118462
2014-08-25,3516,109821
2014-08-25,3519,119053
2014-08-25,4415,155876
2014-08-26,414,112992
2014-08-26,415,113711
2014-08-26,416,126276
2014-08-26,849,95569
2014-08-26,855,120503
2014-08-26,1359,124613
2014-08-26,2101,110636
2014-08-26,2404,143149
2014-08-26,2405,120061
2014-08-26,2438,108826
2014-08-26,2487,125902
2014-08-26,2816,112821
2014-08-26,2929,105423
2014-08-26,3060,116256
2014-08-26,3357,113161
2014-08-26,3380,130268
2014-08-26,3386,125750
2014-08-26,3516,112254
2014-08-26,3519,122231
2014-08-26,4415,152345
2014-08-27,414,112719
2014-08-27,415,115507
2014-08-27,416,127560
2014-08-27,849,101189
2014-08-27,855,126001
2014-08-27,1359,124519
2014-08-27,2101,115323
2014-08-27,2404,145884
2014-08-27,2405,121766
2014-08-27,2438,111709
2014-08-27,2487,129785
2014-08-27,2816,116345
2014-08-27,2929,106517
2014-08-27,3060,117212
2014-08-27,3357,118676
2014-08-27,3380,134286
2014-08-27,3386,128659
2014-08-27,3516,113382
2014-08-27,3519,123537
2014-08-27,4415,156541
2014-08-28,414,111863
2014-08-28,415,116485
2014-08-28,416,128641
2014-08-28,849,106123
2014-08-28,855,127449
2014-08-28,1359,127845
2014-08-28,2101,117369
2014-08-28,2404,151448
2014-08-28,2405,124527
2014-08-28,2438,112846
2014-08-28,2487,130676
2014-08-28,2816,118730
2014-08-28,2929,110048
2014-08-28,3060,119617
2014-08-28,3357,122035
2014-08-28,3380,135135
2014-08-28,3386,130852
2014-08-28,3516,116306
2014-08-28,3519,127245
2014-08-28,4415,160459
2014-08-29,414,115499
2014-08-29,415,118430
2014-08-29,416,129767
2014-08-29,849,99074
2014-08-29,855,128706
2014-08-29,1359,126567
2014-08-29,2101,120816
2014-08-29,2404,158215
2014-08-29,2405,125002
2014-08-29,2438,116931
2014-08-29,2487,144230
2014-08-29,2816,120108
2014-08-29,2929,115025
2014-08-29,3060,121616
2014-08-29,3357,120612
2014-08-29,3380,140395
2014-08-29,3386,135853
2014-08-29,3516,118730
2014-08-29,3519,130565
2014-08-29,4415,162040
2014-08-30,414,106536
2014-08-30,415,109155
2014-08-30,416,121001
2014-08-30,849,85111
2014-08-30,855,107216
2014-08-30,1359,108154
2014-08-30,2101,106316
2014-08-30,2404,145137
2014-08-30,2405,119882
2014-08-30,2438,109469
2014-08-30,2487,129554
2014-08-30,2816,104518
2014-08-30,2929,118141
2014-08-30,3060,115752
2014-08-30,3357,98992
2014-08-30,3380,129831
2014-08-30,3386,121966
2014-08-30,3516,105352
2014-08-30,3519,118677
2014-08-30,4415,139845
2014-08-31,414,96053
2014-08-31,415,98316
2014-08-31,416,107704
2014-08-31,849,75695
2014-08-31,855,87485
2014-08-31,1359,95708
2014-08-31,2101,96803
2014-08-31,2404,134314
2014-08-31,2405,112671
2014-08-31,2438,96170
2014-08-31,2487,115719
2014-08-31,2816,86821
2014-08-31,2929,105827
2014-08-31,3060,103182
2014-08-31,3357,87002
2014-08-31,3380,113023
2014-08-31,3386,108165
2014-08-31,3516,90005
2014-08-31,3519,101970
2014-08-31,4415,131702
2014-09-01,414,106141
2014-09-01,415,110533
2014-09-01,416,121675
2014-09-01,849,89015
2014-09-01,855,119064
2014-09-01,1359,115920
2014-09-01,2101,106013
2014-09-01,2404,152012
2014-09-01,2405,118951
2014-09-01,2438,106526
2014-09-01,2487,124411
2014-09-01,2816,109121
2014-09-01,2929,106412
2014-09-01,3060,111274
2014-09-01,3357,110701
2014-09-01,3380,124325
2014-09-01,3386,119693
2014-09-01,3516,108731
2014-09-01,3519,118270
2014-09-01,4415,150573
2014-09-02,414,109142
2014-09-02,415,113652
2014-09-02,416,126636
2014-09-02,849,94495
2014-09-02,855,121480
2014-09-02,1359,122066
2014-09-02,2101,111597
2014-09-02,2404,145745
2014-09-02,2405,119880
2014-09-02,2438,108415
2014-09-02,2487,126206
2014-09-02,2816,112617
2014-09-02,2929,107871
2014-09-02,3060,115648
2014-09-02,3357,112861
2014-09-02,3380,129258
2014-09-02,3386,125335
2014-09-02,3516,112027
2014-09-02,3519,121426
2014-09-02,4415,155201
2014-09-03,414,111399
2014-09-03,415,116175
2014-09-03,416,127967
2014-09-03,849,99536
2014-09-03,855,124810
2014-09-03,1359,126375
2014-09-03,2101,113821
2014-09-03,2404,146349
2014-09-03,2405,121776
2014-09-03,2438,108670
2014-09-03,2487,126828
2014-09-03,2816,115619
2014-09-03,2929,109667
2014-09-03,3060,118189
2014-09-03,3357,116319
2014-09-03,3380,132730
2014-09-03,3386,128619
2014-09-03,3516,115003
2014-09-03,3519,126880
2014-09-03,4415,157707
2014-09-04,414,112155
2014-09-04,415,117669
2014-09-04,416,129420
2014-09-04,849,103531
2014-09-04,855,124370
2014-09-04,1359,128930
2014-09-04,2101,114442
2014-09-04,2404,146996
2014-09-04,2405,124348
2014-09-04,2438,112260
2014-09-04,2487,130230
2014-09-04,2816,118888
2014-09-04,2929,110612
2014-09-04,3060,119968
2014-09-04,3357,117828
2014-09-04,3380,134808
2014-09-04,3386,130410
2014-09-04,3516,116415
2014-09-04,3519,126848
2014-09-04,4415,156151
2014-09-05,414,116381
2014-09-05,415,120689
2014-09-05,416,132185
2014-09-05,849,97680
2014-09-05,855,128011
2014-09-05,1359,130326
2014-09-05,2101,120862
2014-09-05,2404,150894
2014-09-05,2405,127064
2014-09-05,2438,116705
2014-09-05,2487,133954
2014-09-05,2816,120585
2014-09-05,2929,117866
2014-09-05,3060,122636
2014-09-05,3357,119606
2014-09-05,3380,137259
2014-09-05,3386,131884
2014-09-05,3516,120289
2014-09-05,3519,131338
2014-09-05,4415,163271
2014-09-06,414,109699
2014-09-06,415,112743
2014-09-06,416,123495
2014-09-06,849,83568
2014-09-06,855,107093
2014-09-06,1359,114653
2014-09-06,2101,110832
2014-09-06,2404,141216
2014-09-06,2405,119029
2014-09-06,2438,106164
2014-09-06,2487,126142
2014-09-06,2816,106627
2014-09-06,2929,106259
2014-09-06,3060,118380
2014-09-06,3357,100319
2014-09-06,3380,128974
2014-09-06,3386,124516
2014-09-06,3516,107077
2014-09-06,3519,119780
2014-09-06,4415,146326
2014-09-07,414,96822
2014-09-07,415,99674
2014-09-07,416,109387
2014-09-07,849,74247
2014-09-07,855,90891
2014-09-07,1359,96359
2014-09-07,2101,99338
2014-09-07,2404,130982
2014-09-07,2405,111553
2014-09-07,2438,94814
2014-09-07,2487,114629
2014-09-07,2816,88861
2014-09-07,2929,94958
2014-09-07,3060,105345
2014-09-07,3357,89239
2014-09-07,3380,111475
2014-09-07,3386,107861
2014-09-07,3516,92073
2014-09-07,3519,102681
2014-09-07,4415,132512
2014-09-08,414,105978
2014-09-08,415,108393
2014-09-08,416,123044
2014-09-08,849,118532
2014-09-08,855,119441
2014-09-08,1359,120449
2014-09-08,2101,106082
2014-09-08,2404,137016
2014-09-08,2405,115544
2014-09-08,2438,103807
2014-09-08,2487,121975
2014-09-08,2816,109259
2014-09-08,2929,98883
2014-09-08,3060,112467
2014-09-08,3357,110850
2014-09-08,3380,120693
2014-09-08,3386,119229
2014-09-08,3516,109641
2014-09-08,3519,121195
2014-09-08,4415,151255
2014-09-09,414,106022
2014-09-09,415,110715
2014-09-09,416,123561
2014-09-09,849,103974
2014-09-09,855,120957
2014-09-09,1359,120519
2014-09-09,2101,110235
2014-09-09,2404,144825
2014-09-09,2405,120467
2014-09-09,2438,109758
2014-09-09,2487,125857
2014-09-09,2816,112216
2014-09-09,2929,107359
2014-09-09,3060,114240
2014-09-09,3357,111164
2014-09-09,3380,125730
2014-09-09,3386,119991
2014-09-09,3516,111213
2014-09-09,3519,120685
2014-09-09,4415,152894
2014-09-10,414,112027
2014-09-10,415,116978
2014-09-10,416,129022
2014-09-10,849,103867
2014-09-10,855,125259
2014-09-10,1359,126219
2014-09-10,2101,113213
2014-09-10,2404,148708
2014-09-10,2405,121855
2014-09-10,2438,112389
2014-09-10,2487,127002
2014-09-10,2816,115980
2014-09-10,2929,108999
2014-09-10,3060,116958
2014-09-10,3357,116090
2014-09-10,3380,133051
2014-09-10,3386,127930
2014-09-10,3516,115520
2014-09-10,3519,127775
2014-09-10,4415,156231
2014-09-11,414,112032
2014-09-11,415,116457
2014-09-11,416,127985
2014-09-11,849,105268
2014-09-11,855,126916
2014-09-11,1359,128297
2014-09-11,2101,115298
2014-09-11,2404,153259
2014-09-11,2405,123813
2014-09-11,2438,114740
2014-09-11,2487,130740
2014-09-11,2816,116793
2014-09-11,2929,114225
2014-09-11,3060,120282
2014-09-11,3357,117204
2014-09-11,3380,134829
2014-09-11,3386,128799
2014-09-11,3516,117563
2014-09-11,3519,126847
2014-09-11,4415,163806
2014-09-12,414,116540
